Key,English,Japanese
PROPITEM_TXT_134509,Goldwork of Attack (B),攻撃の金細工 (B)
PROPITEM_TXT_134510,Goldwork of Attack (A),攻撃の金細工 (A)
PROPITEM_TXT_134511,Goldwork of Attack (A+),攻撃の金細工 (A+)
PROPITEM_TXT_134512,A gold ornament that has the power to increase attack.,攻撃力を高める力を持つ金の装飾品。
PROPITEM_TXT_134513,Goldwork of Defense (D),防御の金細工 (D)
PROPITEM_TXT_134514,Goldwork of Defense (C),防御の金細工 (C)
PROPITEM_TXT_134515,Goldwork of Defense (B),防御の金細工 (B)
PROPITEM_TXT_134516,Goldwork of Defense (A),防御の金細工 (A)
PROPITEM_TXT_134517,Goldwork of Defense (A+),防御の金細工 (A+)
PROPITEM_TXT_134518,A gold ornament that has the power to increase defense.,防御力を高める力を持つ金の装飾品。
PROPITEM_TXT_134519,Goldwork of Magic Attack (D),魔法攻撃の金細工 (D)
PROPITEM_TXT_134520,Goldwork of Magic Attack (C),魔法攻撃の金細工 (C)
PROPITEM_TXT_134521,Goldwork of Magic Attack (B),魔法攻撃の金細工 (B)
PROPITEM_TXT_134522,Goldwork of Magic Attack (A),魔法攻撃の金細工 (A)
PROPITEM_TXT_134523,Goldwork of Magic Attack (A+),魔法攻撃の金細工 (A+)
PROPITEM_TXT_134524,A gold ornament that has the power to increase magical attack.,魔法攻撃力を高める力を持つ金の装飾品。
PROPITEM_TXT_134525,Goldwork of Magic Resistance (D),魔法防御の金細工 (D)
PROPITEM_TXT_134526,Goldwork of Magic Resistance (C),魔法防御の金細工 (C)
PROPITEM_TXT_134527,Goldwork of Magic Resistance (B),魔法防御の金細工 (B)
PROPITEM_TXT_134528,Goldwork of Magic Resistance (A),魔法防御の金細工 (A)
PROPITEM_TXT_134529,Goldwork of Magic Resistance (A+),魔法防御の金細工 (A+)
PROPITEM_TXT_134530,A gold ornament that has the power to increase magical defense.,魔法防御力を高める力を持つ金の装飾品。
PROPITEM_TXT_134531,Cut Jade of Fire Attack (D),火属性攻撃の翡翠 (D)
PROPITEM_TXT_134532,Cut Jade of Fire Attack (C),火属性攻撃の翡翠 (C)
PROPITEM_TXT_134533,Cut Jade of Fire Attack (B),火属性攻撃の翡翠 (B)
PROPITEM_TXT_134534,Cut Jade of Fire Attack (A),火属性攻撃の翡翠 (A)
PROPITEM_TXT_134535,Cut Jade of Fire Attack (A+),火属性攻撃の翡翠 (A+)
PROPITEM_TXT_134536,An enchanted jade work that increases fire attack.,火属性攻撃力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134537,Cut Jade of Water Attack (D),水属性攻撃の翡翠 (D)
PROPITEM_TXT_134538,Cut Jade of Water Attack (C),水属性攻撃の翡翠 (C)
PROPITEM_TXT_134539,Cut Jade of Water Attack (B),水属性攻撃の翡翠 (B)
PROPITEM_TXT_134540,Cut Jade of Water Attack (A),水属性攻撃の翡翠 (A)
PROPITEM_TXT_134541,Cut Jade of Water Attack (A+),水属性攻撃の翡翠 (A+)
PROPITEM_TXT_134542,An enchanted jade work that increases water attack.,水属性攻撃力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134543,Cut Jade of Wind Attack (D),風属性攻撃の翡翠 (D)
PROPITEM_TXT_134544,Cut Jade of Wind Attack (C),風属性攻撃の翡翠 (C)
PROPITEM_TXT_134545,Cut Jade of Wind Attack (B),風属性攻撃の翡翠 (B)
PROPITEM_TXT_134546,Cut Jade of Wind Attack (A),風属性攻撃の翡翠 (A)
PROPITEM_TXT_134547,Cut Jade of Wind Attack (A+),風属性攻撃の翡翠 (A+)
PROPITEM_TXT_134548,An enchanted jade work that increases wind attack.,風属性攻撃力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134549,Cut Jade of Earth Attack (D),地属性攻撃の翡翠 (D)
PROPITEM_TXT_134550,Cut Jade of Earth Attack (C),地属性攻撃の翡翠 (C)
PROPITEM_TXT_134551,Cut Jade of Earth Attack (B),地属性攻撃の翡翠 (B)
PROPITEM_TXT_134552,Cut Jade of Earth Attack (A),地属性攻撃の翡翠 (A)
PROPITEM_TXT_134553,Cut Jade of Earth Attack (A+),地属性攻撃の翡翠 (A+)
PROPITEM_TXT_134554,An enchanted jade work that increases earth attack.,地属性攻撃力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134555,Cut Jade of Lightning Attack (D),雷属性攻撃の翡翠 (D)
PROPITEM_TXT_134556,Cut Jade of Lightning Attack (C),雷属性攻撃の翡翠 (C)
PROPITEM_TXT_134557,Cut Jade of Lightning Attack (B),雷属性攻撃の翡翠 (B)
PROPITEM_TXT_134558,Cut Jade of Lightning Attack (A),雷属性攻撃の翡翠 (A)
PROPITEM_TXT_134559,Cut Jade of Lightning Attack (A+),雷属性攻撃の翡翠 (A+)
PROPITEM_TXT_134560,An enchanted jade work that increases lightning attack.,雷属性攻撃力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134561,Cut Jade of Fire Defense (D),火属性防御の翡翠 (D)
PROPITEM_TXT_134562,Cut Jade of Fire Defense (C),火属性防御の翡翠 (C)
PROPITEM_TXT_134563,Cut Jade of Fire Defense (B),火属性防御の翡翠 (B)
PROPITEM_TXT_134564,Cut Jade of Fire Defense (A),火属性防御の翡翠 (A)
PROPITEM_TXT_134565,Cut Jade of Fire Defense (A+),火属性防御の翡翠 (A+)
PROPITEM_TXT_134566,An enchanted jade work that increases fire defense.,火属性防御力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134567,Cut Jade of Water Defense (D),水属性防御の翡翠 (D)
PROPITEM_TXT_134568,Cut Jade of Water Defense (C),水属性防御の翡翠 (C)
PROPITEM_TXT_134569,Cut Jade of Water Defense (B),水属性防御の翡翠 (B)
PROPITEM_TXT_134570,Cut Jade of Water Defense (A),水属性防御の翡翠 (A)
PROPITEM_TXT_134571,Cut Jade of Water Defense (A+),水属性防御の翡翠 (A+)
PROPITEM_TXT_134572,An enchanted jade work that increases water defense.,水属性防御力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134573,Cut Jade of Wind Defense (D),風属性防御の翡翠 (D)
PROPITEM_TXT_134574,Cut Jade of Wind Defense (C),風属性防御の翡翠 (C)
PROPITEM_TXT_134575,Cut Jade of Wind Defense (B),風属性防御の翡翠 (B)
PROPITEM_TXT_134576,Cut Jade of Wind Defense (A),風属性防御の翡翠 (A)
PROPITEM_TXT_134577,Cut Jade of Wind Defense (A+),風属性防御の翡翠 (A+)
PROPITEM_TXT_134578,An enchanted jade work that increases wind defense.,風属性防御力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134579,Cut Jade of Earth Defense (D),地属性防御の翡翠 (D)
PROPITEM_TXT_134580,Cut Jade of Earth Defense (C),地属性防御の翡翠 (C)
PROPITEM_TXT_134581,Cut Jade of Earth Defense (B),地属性防御の翡翠 (B)
PROPITEM_TXT_134582,Cut Jade of Earth Defense (A),地属性防御の翡翠 (A)
PROPITEM_TXT_134583,Cut Jade of Earth Defense (A+),地属性防御の翡翠 (A+)
PROPITEM_TXT_134584,An enchanted jade work that increases earth defense.,地属性防御力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134585,Cut Jade of Lightning Defense (D),雷属性防御の翡翠 (D)
PROPITEM_TXT_134586,Cut Jade of Lightning Defense (C),雷属性防御の翡翠 (C)
PROPITEM_TXT_134587,Cut Jade of Lightning Defense (B),雷属性防御の翡翠 (B)
PROPITEM_TXT_134588,Cut Jade of Lightning Defense (A),雷属性防御の翡翠 (A)
PROPITEM_TXT_134589,Cut Jade of Lightning Defense (A+),雷属性防御の翡翠 (A+)
PROPITEM_TXT_134590,An enchanted jade work that increases lightning defense.,雷属性防御力を高める魔法をかけられた翡翠細工。
PROPITEM_TXT_134591,Mighteer +4,マイティアー+4
PROPITEM_TXT_134592,+345 Damage Earring,ダメージが345増加するイヤリング。
PROPITEM_TXT_134593,Mighteer +5,マイティアー+5
PROPITEM_TXT_134594,+460 Damage Earring,ダメージが460増加するイヤリング。
PROPITEM_TXT_134595,Penzeru +4,ペンゼル+4
PROPITEM_TXT_134596,+225 Defense Earring,防御力が225増加するイヤリング。
PROPITEM_TXT_134597,Penzeru +5,ペンゼル+5
PROPITEM_TXT_134598,#ERROR!,#ERROR!
PROPITEM_TXT_134599,Speedo +4,スピード+4
PROPITEM_TXT_134600,+15% Block Earring,ブロック率が15％増加するイヤリング。
PROPITEM_TXT_134601,Speedo +5,スピード+5
PROPITEM_TXT_134602,+21% Block Earring,ブロック率が21％増加するイヤリング。
PROPITEM_TXT_134603,Pep +4,ペップ+4
PROPITEM_TXT_134604,Pep +5,ペップ+5
PROPITEM_TXT_134605,Socecle +4,ソーシクル+4
PROPITEM_TXT_134606,Socecle +5,ソーシクル+5
PROPITEM_TXT_134607,Strente +4,ストレント+4
PROPITEM_TXT_134608,STR +40 Ring,力が40増加するリング。
PROPITEM_TXT_134609,Strente +5,ストレント+5
PROPITEM_TXT_134610,STR +50 Ring,力が50増加するリング。
PROPITEM_TXT_134611,Intiret +4,インテリト+4
PROPITEM_TXT_134612,INT +40 Ring,知能が40増加するリング。
PROPITEM_TXT_134613,Intiret +5,インテリト+5
PROPITEM_TXT_134614,INT +50 Ring,知能が50増加するリング。
PROPITEM_TXT_134615,Dexion +4,デクシオン+4
PROPITEM_TXT_134616,DEX +40 Ring,敏捷が40増加するリング。
PROPITEM_TXT_134617,Dexion +5,デクシオン+5
PROPITEM_TXT_134618,DEX +50 Ring,敏捷が50増加するリング。
PROPITEM_TXT_134620,Master's Silver Ring,マスターの銀のリング
PROPITEM_TXT_134621,Handcrafted Gold Ring,手作りの金のリング
PROPITEM_TXT_134622,Master's Gold Ring,マスターの金のリング
PROPITEM_TXT_134623,Handcrafted Platinum Ring,手作りのプラチナのリング
PROPITEM_TXT_134624,Master's Platinum Ring,マスターのプラチナのリング
PROPITEM_TXT_134625,Handcrafted Diamond Ring,手作りのダイヤモンドのリング
PROPITEM_TXT_134626,Master's Diamond Ring,マスターのダイヤモンドのリング
PROPITEM_TXT_134627,Cooking Egg,卵
PROPITEM_TXT_134628,These eggs are used for cooking.,料理に使う卵。
PROPITEM_TXT_134629,Eighth Refresher (C),魔力ドリンク 8 (C)
PROPITEM_TXT_134630,MP 630 Recovery,MPを630回復
PROPITEM_TXT_134631,Eighth Refresher (B),魔力ドリンク 8 (B)
PROPITEM_TXT_134632,Eighth Refresher (A),魔力ドリンク 8 (A)
PROPITEM_TXT_134633,Eighth Refresher (A+),魔力ドリンク 8 (A+)
PROPITEM_TXT_134634,MP 683 Recovery,MPを683回復
PROPITEM_TXT_134635,Enduky +4,エンデュキー+4
PROPITEM_TXT_134636,Enduky +5,エンデュキー+5
PROPITEM_TXT_134637,Handmade Silver Ring (C),手作りの銀のリング (C)
PROPITEM_TXT_134638,Handmade Silver Ring (B),手作りの銀のリング (B)
PROPITEM_TXT_134639,Handmade Silver Ring (A),手作りの銀のリング (A)
PROPITEM_TXT_134640,Handmade Gold Ring (C),手作りの金のリング (C)
PROPITEM_TXT_134641,Handmade Gold Ring (B),手作りの金のリング (B)
PROPITEM_TXT_134642,Handmade Gold Ring (A),手作りの金のリング (A)
PROPITEM_TXT_134643,Handmade Platinum Ring (C),手作りのプラチナのリング (C)
PROPITEM_TXT_134644,Handmade Platinum Ring (B),手作りのプラチナのリング (B)
PROPITEM_TXT_134645,Handmade Platinum Ring (A),手作りのプラチナのリング (A)
PROPITEM_TXT_134646,Handmade Diamond Ring (C),手作りのダイヤモンドのリング (C)
PROPITEM_TXT_134647,Handmade Diamond Ring (B),手作りのダイヤモンドのリング (B)
PROPITEM_TXT_134648,Handmade Diamond Ring (A),手作りのダイヤモンドのリング (A)
PROPITEM_TXT_134649,Power Vital Drink (D),強化スタミナドリンク (D)
PROPITEM_TXT_134650,Power Vital Drink (C),強化スタミナドリンク (C)
PROPITEM_TXT_134651,Power Vital Drink (B),強化スタミナドリンク (B)
PROPITEM_TXT_134652,Power Vital Drink (A),強化スタミナドリンク (A)
PROPITEM_TXT_134653,Power Vital Drink (A+),強化スタミナドリンク (A+)
PROPITEM_TXT_134654,A mixture that decreases the FP Consumption when consumed.,摂取するとFP消費量が減少する混合薬。
PROPITEM_TXT_140054,Wand of Maleficar,マレフィカーの杖
PROPITEM_TXT_140055,Quest item that drops from Maleficar,マレフィカーからドロップするクエストアイテム
PROPITEM_TXT_140056,Cursed Warden Gem,呪われた番人の宝石
PROPITEM_TXT_140057,Quest item that drops from Cursed Warden,呪われた番人からドロップするクエストアイテム
PROPITEM_TXT_134655,Statted Chameleon Cloak,スタットカメレオンマント
PROPITEM_TXT_134656,Statted Chameleon Cloak (7 Days),スタットカメレオンマント(7日間)
PROPITEM_TXT_134657,Select which Statted Chameleon Cloak you would like to receive (7 Days)!,受け取りたいスタットカメレオンマント（7日間）を選択してください!
PROPITEM_TXT_134658,Statted Rays and Clouds Cloak,スタット星光のマント
PROPITEM_TXT_134659,Statted Rays and Clouds Cloak (7 Days),スタット星光のマント(7日間)
PROPITEM_TXT_134660,Select which Statted Rays and Clouds Cloak you would like to receive (7 Days)!,受け取りたいスタット星光のマント（7日間）を選択してください!
PROPITEM_TXT_134661,Statted Yin-Yang Cloak,スタット陰陽のマント
PROPITEM_TXT_134662,Statted Yin-Yang Cloak (7 Days),スタット陰陽のマント(7日間)
PROPITEM_TXT_134663,Select which Statted Yin-Yang Cloak you would like to receive (7 Days)!,受け取りたいスタット陰陽のマント（7日間）を選択してください!
PROPITEM_TXT_134664,Card Disc (7 Days),カードディスク(7日)
PROPITEM_TXT_134665,Violet Peakyturtle Vendor Shop (7 Days),バイオレットピーキータートルの売り子(7日間)
PROPITEM_TXT_134666,This cute Violet Peakyturtle manages a Personal Shop for you! Double click to close the Shop. You get the item back when the Shop is closed. (3 Days),この可愛いバイオレットピーキータートルは、あなたの代わりに個人商店を開いてくれます。使用後はダブルクリックでショップを閉じることができ、アイテムが戻ってきます。(3日間)
PROPITEM_TXT_134667,Violet Mia Vendor Shop (7 Days),バイオレットミーアの売り子(7日間)
PROPITEM_TXT_134668,This cute Violet Mia manages a Personal Shop for you! Double click to close the Shop. You get the item back when the Shop is closed. (7 Days),この可愛いバイオレットミーアは、あなたの代わりに個人商店を開いてくれます。使用後はダブルクリックでショップを閉じることができ、アイテムが戻ってきます。(7日間)
PROPITEM_TXT_134669,Violet Nautrepy Vendor Shop (7 Days),バイオレットノートレーの売り子(7日間)
PROPITEM_TXT_134670,This cute Violet Nautrepy manages a Personal Shop for you! Double click to close the Shop. You get the item back when the Shop is closed. (7 Days),この可愛いバイオレットノートレーは、あなたの代わりに個人商店を開いてくれます。使用後はダブルクリックでショップを閉じることができ、アイテムが戻ってきます。(7日間)
PROPITEM_TXT_134672,Brilliant Amethyst,ブリリアントアメジスト
PROPITEM_TXT_134673,Sausage Casserole (B),ソーセージロール (B)
PROPITEM_TXT_134674,Sausage Casserole (A),ソーセージロール (A)
PROPITEM_TXT_134675,Sausage Casserole (A+),ソーセージロール (A+)
PROPITEM_TXT_134676,Recovers 481 HP,HPが481回復する食べ物
PROPITEM_TXT_726143,[Event] Pumpkin Ball,[イベント]パンプキンボール
PROPITEM_TXT_726144,"The Pumpkin Ball contains a mysterious substance, and when thrown at a pumpkin, it will neutralize the pumpkin.",パンプキンボールには不思議な物質が含まれており、カボチャに投げつけると無力化することができます。
PROPITEM_TXT_726145,[Event] Pumpkin Treat Box,[イベント]パンプキントリートボックス
PROPITEM_TXT_726146,A Box that was found near the pumpkin. Could it be a treat from the pumpkin?,カボチャの近くで見つかった箱。カボチャからのお菓子だろうか？
PROPITEM_TXT_726147,2024 Wizard or Witch Set,2024ウィザード/ウィッチセット
PROPITEM_TXT_726148,2024 Wizard Set (M),2024ウィザードセット(M)
PROPITEM_TXT_726149,The 2024 Wizard Set for male characters.,男性キャラクター用の2024ウィザードセット
PROPITEM_TXT_726150,2024 Witch Set (F),2024ウィッチセット(F)
PROPITEM_TXT_726151,The 2024 Witch Set for female characters.,女性キャラクター用の2024ウィッチセット
PROPITEM_TXT_726152,[Event] Halloween Gift Box,[イベント]ハロウィンギフトボックス
PROPITEM_TXT_726153,First reward for Halloween Pumpkin Hunt!\nYou can earn 2 Halloween Balloons Box and 1 Mr. Pumpkin Vendor Shop.,ハロウィンパンプキンハントの最初の報酬！\nハロウィンバルーンボックスx2とカボチャ男爵の売り子くんx1を獲得できます。
PROPITEM_TXT_726154,2024 Wizard Hair (M),2024ウィザードヘア(M)
PROPITEM_TXT_726155,2024 Wizard hair for Male characters,男性キャラクター用の2024ウィザードヘア
PROPITEM_TXT_726156,2024 Wizard Suit (M),2024ウィザードスーツ(M)
PROPITEM_TXT_726157,2024 Wizard suit for Male characters,男性キャラクター用の2024ウィザードスーツ
PROPITEM_TXT_726158,2024 Wizard Shoes (M),2024ウィザードシューズ(M)
PROPITEM_TXT_726159,2024 Wizard shoes for Male characters,男性キャラクター用の2024ウィザードシューズ
PROPITEM_TXT_726160,2024 Wizard Gloves (M),2024ウィザードグローブ(M)
PROPITEM_TXT_726161,2024 Wizard gloves for Male characters,男性キャラクター用の2024ウィザードグローブ
PROPITEM_TXT_726162,2024 Witch Hat (F),2024ウィッチハット(F)
PROPITEM_TXT_726163,2024 Witch hat for Male characters,男性キャラクター用の2024ウィッチハット
PROPITEM_TXT_726164,2024 Witch Suit (F),2024ウィッチスーツ(F)
PROPITEM_TXT_726165,2024 Witch suit for Female characters,女性キャラクター用の2024ウィッチスーツ
PROPITEM_TXT_726166,2024 Witch Shoes (F),2024ウィッチシューズ(F)
PROPITEM_TXT_726167,2024 Witch shoes for Female characters,女性キャラクター用の2024ウィッチシューズ
PROPITEM_TXT_726168,2024 Witch Gloves (F),2024ウィッチグローブ(F)
PROPITEM_TXT_726169,2024 Witch gloves for Female characters,女性キャラクター用の2024ウィッチグローブ
PROPITEM_TXT_726171,Reaper Concept Pack,リーパーコンセプトパック
PROPITEM_TXT_726172,A package containing 1x Baby Ripper cage and 1x Reaper Weapons Skin Box. All items are also linked.,見張る死神x1、リーパーウェポンスキンボックスx1が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_726173,Pumpkin Hunt Package,パンプキンハントパッケージ
PROPITEM_TXT_726174,"A package containing 3x Halloween Balloons Box, 3x Grilled Eel, 5x Def-Upcut Stone, 10x Vital Drink X or Refresher Hold and 3x Scroll of Amplification ES. All items are also linked.",ハロウィンバルーンボックスx3、グリルド・イールx3、ディフェンスストーンx5、スタミナドリンクXまたは魔力ドリンクゴールドx10、戦神の巻物ESx3が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_726175,MyCard Promotion Box A,MyCardプロモーションボックスA
PROPITEM_TXT_726176,"A package containing 2x Grilled Eel, 5x Vital Drink X or Refresher Hold, 3x Scroll of Amplification ES and 3x Def-Upcut Stone. All items are also linked.",グリルド・イールx2、スタミナドリンクXまたは魔力ドリンクゴールドx5、戦神の巻物ESx3、ディフェンスストーンx3が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_726177,MyCard Promotion Box B,MyCardプロモーションボックスB
PROPITEM_TXT_726178,"A package containing 10x Power Scroll, 10x Upcut Stone, 1x Nitro Booster (7 days) and 1x Teddy Bear Costume Select Box. All items are also linked.",豪傑のスクロール(B)x10、パワーストーンx10、ニトロブースター(7日)x1、テディベアコスチュームセレクトボックスx1が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_726179,MyCard Promotion Box C,MyCardプロモーションボックスC
PROPITEM_TXT_726180,"A package containing 1x Bank Extra Bag (15 Days), 10x Power Scroll, 50x Scroll of SProtect, 20x Scroll of Weapon Bonus and 1x Teddy Bear Costume Select Box. All items are also linked.",銀行エキストラバッグ(15日)x1、豪傑のスクロール(B)x10、鍛冶屋の心得・精錬編x50、武器ボーナスの巻物x20、テディベアコスチュームセレクトボックスx1が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_144001,[Housing] Ordinary Herb Seed,[ハウジング]オーディナリーハーブの種
PROPITEM_TXT_144002,[Housing] Regular Herb Seed,[ハウジング]レギュラーハーブの種
PROPITEM_TXT_144003,[Housing] Unique Herb Seed,[ハウジング]ユニークハーブの種
PROPITEM_TXT_144004,[Housing] Rare Herb Seed,[ハウジング]レアハーブの種
PROPITEM_TXT_144005,[Housing] Legendary Herb Seed,[ハウジング]レジェンダリーハーブの種
PROPITEM_TXT_144006,[Housing] Ordinary Tree Seed,[ハウジング]オーディナリーツリーの種
PROPITEM_TXT_144007,[Housing] Regular Tree Seed,[ハウジング]レギュラーツリーの種
PROPITEM_TXT_144008,[Housing] Unique Tree Seed,[ハウジング]ユニークツリーの種
PROPITEM_TXT_144009,[Housing] Rare Tree Seed,[ハウジング]レアツリーの種
PROPITEM_TXT_144010,[Housing] Legendary Tree Seed,[ハウジング]レジェンダリーツリーの種
PROPITEM_TXT_144011,[Housing] Ordinary Rock Deposit,[ハウジング]オーディナリーロックデポジット
PROPITEM_TXT_144012,[Housing] Regular Rock Deposit,[ハウジング]レギュラーロックデポジット
PROPITEM_TXT_144013,[Housing] Unique Rock Deposit,[ハウジング]ユニークロックデポジット
PROPITEM_TXT_144014,[Housing] Rare Rock Deposit,[ハウジング]レアロックデポジット
PROPITEM_TXT_144015,[Housing] Legendary Rock Deposit,[ハウジング]レジェンダリーロックデポジット
PROPITEM_TXT_726181,2024 Wizard Bag (M),2024ウィザードバッグ(M)
PROPITEM_TXT_726182,2024 Wizard bag for Female characters,女性キャラクター用の2024ウィザードバッグ
PROPITEM_TXT_726183,2024 Witch Bag (F),2024ウィッチバッグ(F)
PROPITEM_TXT_726184,2024 Witch bag for Female characters,女性キャラクター用の2024ウィッチバッグ
PROPITEM_TXT_801004,Wickedstein 10% Purple Set,ウィケッドシュタイン 10%パープルセット
PROPITEM_TXT_801006,Wickedstein Purple Mask,ウィケッドシュタインパープルマスク
PROPITEM_TXT_801007,Wickedstein Purple Hat (M),ウィケッドシュタインパープルハット(M)
PROPITEM_TXT_801008,Wickedstein Purple Suit (M),ウィケッドシュタインパープルスーツ(M)
PROPITEM_TXT_801009,Wickedstein Purple Shoes (M),ウィケッドシュタインパープルシューズ(M)
PROPITEM_TXT_801010,Wickedstein 10% Purple Set (M),ウィケッドシュタイン 10%パープルセット(M)
PROPITEM_TXT_801011,The Wickedstein 10% Purple Set for male character.,男性キャラクター用のウィケッドシュタイン 10%パープルセット
PROPITEM_TXT_801012,Wickedstein Purple Hat (F),ウィケッドシュタインパープルハット(F)
PROPITEM_TXT_801013,Wickedstein Purple Suit (F),ウィケッドシュタインパープルスーツ(F)
PROPITEM_TXT_801014,Wickedstein Purple Shoes (F),ウィケッドシュタインパープルシューズ(F)
PROPITEM_TXT_801015,Wickedstein 10% Purple Set (F),ウィケッドシュタイン 10%パープルセット(F)
PROPITEM_TXT_801016,The Wickedstein 10% Purple Set for female character.,女性キャラクター用のウィケッドシュタイン 10%パープルセット
PROPITEM_TXT_801017,Wickedstein 10% Green Set,ウィケッドシュタイン 10%グリーンセット
PROPITEM_TXT_801018,Wickedstein Green Mask,ウィケッドシュタイングリーンマスク
PROPITEM_TXT_801019,Wickedstein Green Hat (M),ウィケッドシュタイングリーンハット(M)
PROPITEM_TXT_801020,Wickedstein Green Suit (M),ウィケッドシュタイングリーンスーツ(M)
PROPITEM_TXT_801021,Wickedstein Green Shoes (M),ウィケッドシュタイングリーンシューズ(M)
PROPITEM_TXT_801022,Wickedstein 10% Green Set (M),ウィケッドシュタイン 10%グリーンセット(M)
PROPITEM_TXT_801023,The Wickedstein 10% Green Set for male character.,男性キャラクター用のウィケッドシュタイン 10%グリーンセット
PROPITEM_TXT_801024,Wickedstein Green Hat (F),ウィケッドシュタイングリーンハット(F)
PROPITEM_TXT_801025,Wickedstein Green Suit (F),ウィケッドシュタイングリーンスーツ(F)
PROPITEM_TXT_801026,Wickedstein Green Shoes (F),ウィケッドシュタイングリーンシューズ(F)
PROPITEM_TXT_801027,Wickedstein 10% Green Set (F),ウィケッドシュタイン 10%グリーンセット(F)
PROPITEM_TXT_801028,The Wickedstein 10% Green Set for female character.,女性キャラクター用のウィケッドシュタイン 10%グリーンセット
PROPITEM_TXT_801029,Wickedstein 8% Blue Set,ウィケッドシュタイン 8%ブルーセット
PROPITEM_TXT_801030,Wickedstein Blue Mask,ウィケッドシュタインブルーマスク
PROPITEM_TXT_801031,Wickedstein Blue Hat (M),ウィケッドシュタインブルーハット(M)
PROPITEM_TXT_801032,Wickedstein Blue Suit (M),ウィケッドシュタインブルースーツ(M)
PROPITEM_TXT_801033,Wickedstein Blue Shoes (M),ウィケッドシュタインブルーシューズ(M)
PROPITEM_TXT_801034,Wickedstein 8% Blue Set (M),ウィケッドシュタイン 8%ブルーセット(M)
PROPITEM_TXT_801035,The Wickedstein 8% Blue Set for male character.,男性キャラクター用のウィケッドシュタイン 8%ブルーセット
PROPITEM_TXT_801036,Wickedstein Blue Hat (F),ウィケッドシュタインブルーハット(F)
PROPITEM_TXT_801037,Wickedstein Blue Suit (F),ウィケッドシュタインブルースーツ(F)
PROPITEM_TXT_801038,Wickedstein Blue Shoes (F),ウィケッドシュタインブルーシューズ(F)
PROPITEM_TXT_801039,Wickedstein 8% Blue Set (F),ウィケッドシュタイン 8%ブルーセット(F)
PROPITEM_TXT_801040,The Wickedstein 8% Blue Set for female character.,女性キャラクター用のウィケッドシュタイン 8%ブルーセット
PROPITEM_TXT_801041,Wickedstein 6% Cyan Set,ウィケッドシュタイン 6%シアンセット
PROPITEM_TXT_801042,Wickedstein Cyan Mask,ウィケッドシュタインシアンマスク
PROPITEM_TXT_801043,Wickedstein Cyan Hat (M),ウィケッドシュタインシアンハット(M)
PROPITEM_TXT_801044,Wickedstein Cyan Suit (M),ウィケッドシュタインシアンスーツ(M)
PROPITEM_TXT_801045,Wickedstein Cyan Shoes (M),ウィケッドシュタインシアンシューズ(M)
PROPITEM_TXT_801046,Wickedstein 6% Cyan Set (M),ウィケッドシュタイン 6%シアンセット(M)
PROPITEM_TXT_801047,The Wickedstein 6% Cyan Set for male character.,男性キャラクター用のウィケッドシュタイン 6%シアンセット
PROPITEM_TXT_801048,Wickedstein Cyan Hat (F),ウィケッドシュタインシアンハット(F)
PROPITEM_TXT_801049,Wickedstein Cyan Suit (F),ウィケッドシュタインシアンスーツ(F)
PROPITEM_TXT_801050,Wickedstein Cyan Shoes (F),ウィケッドシュタインシアンシューズ(F)
PROPITEM_TXT_801051,Wickedstein 6% Cyan Set (F),ウィケッドシュタイン 6%シアンセット(F)
PROPITEM_TXT_801052,The Wickedstein 6% Cyan Set for female character.,女性キャラクター用のウィケッドシュタイン 6%シアンセット
PROPITEM_TXT_801053,Wickedstein 4% Pink Set,ウィケッドシュタイン 4%ピンクセット
PROPITEM_TXT_801054,Wickedstein Pink Mask,ウィケッドシュタインピンクマスク
PROPITEM_TXT_801055,Wickedstein Pink Hat (M),ウィケッドシュタインピンクハット(M)
PROPITEM_TXT_801056,Wickedstein Pink Suit (M),ウィケッドシュタインピンクスーツ(M)
PROPITEM_TXT_801057,Wickedstein Pink Shoes (M),ウィケッドシュタインピンクシューズ(M)
PROPITEM_TXT_801058,Wickedstein 4% Pink Set (M),ウィケッドシュタイン 4%ピンクセット(M)
PROPITEM_TXT_801059,The Wickedstein 4% Pink Set for male character.,男性キャラクター用のウィケッドシュタイン 4%ピンクセット
PROPITEM_TXT_801060,Wickedstein Pink Hat (F),ウィケッドシュタインピンクハット(F)
PROPITEM_TXT_801061,Wickedstein Pink Suit (F),ウィケッドシュタインピンクスーツ(F)
PROPITEM_TXT_801062,Wickedstein Pink Shoes (F),ウィケッドシュタインピンクシューズ(F)
